game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2023_03_DEN_MIA,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,home,-250,1.4,4.597666637614628,0.7454988984015829,0.043698457762215925,1,0,0.4,0.7142857142857143,6.0,draftkings
2023_03_DEN_MIA,2023,03,ML_XGB_DISAGREEMENT,XGB,4-8,away,205,3.05,6.195393702345292,0.36243170499801636,0.10541670024394989,0,0,-1.0,0.3278688524590164,6.0,draftkings
2023_03_DEN_MIA,2023,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,away,205,3.05,6.195393702345292,0.36243170499801636,0.10541670024394989,0,0,-1.0,0.3278688524590164,6.0,draftkings
2023_03_DEN_MIA,2023,03,ML_AVG_DISAGREEMENT,AVG,0-2,away,205,3.05,0.7988635323653293,0.30846640329821673,-0.05917746994043904,0,0,-1.0,0.3278688524590164,6.0,draftkings
2023_03_DEN_MIA,2023,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,away,205,3.05,0.7988635323653293,0.30846640329821673,-0.05917746994043904,0,0,-1.0,0.3278688524590164,6.0,draftkings
2023_03_HOU_JAX,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,0-2,home,-345,1.289855072463768,0.6659673708424019,0.7648573923789774,-0.013444812728565347,0,0,-1.0,0.7752808988764045,7.5,fanduel
2023_03_HOU_JAX,2023,03,ML_XGB_DISAGREEMENT,XGB,12+,away,295,3.95,19.443171601552415,0.4362339973449707,0.7231242895126344,1,0,2.95,0.2531645569620253,7.5,fanduel
2023_03_HOU_JAX,2023,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,away,295,3.95,19.443171601552415,0.4362339973449707,0.7231242895126344,1,0,2.95,0.2531645569620253,7.5,fanduel
2023_03_HOU_JAX,2023,03,ML_AVG_DISAGREEMENT,AVG,8-12,away,295,3.95,9.388602115355008,0.33568830248299664,0.3259687948078367,1,0,2.95,0.2531645569620253,7.5,fanduel
2023_03_HOU_JAX,2023,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,away,295,3.95,9.388602115355008,0.33568830248299664,0.3259687948078367,1,0,2.95,0.2531645569620253,7.5,fanduel
2023_03_IND_BAL,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,0-2,away,300,4.0,1.2347731734003886,0.25863186585083764,0.034527463403350556,1,0,3.0,0.25,7.5,draftkings
2023_03_IND_BAL,2023,03,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,away,300,4.0,1.2347731734003886,0.25863186585083764,0.034527463403350556,1,0,3.0,0.25,7.5,draftkings
2023_03_IND_BAL,2023,03,ML_XGB_DISAGREEMENT,XGB,12+,away,300,4.0,12.628864553862279,0.37257277965545654,0.49029111862182617,1,0,3.0,0.25,7.5,draftkings
2023_03_IND_BAL,2023,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,away,300,4.0,12.628864553862279,0.37257277965545654,0.49029111862182617,1,0,3.0,0.25,7.5,draftkings
2023_03_IND_BAL,2023,03,ML_AVG_DISAGREEMENT,AVG,4-8,away,300,4.0,6.931818863631328,0.31560232275314704,0.26240929101258814,1,0,3.0,0.25,7.5,draftkings
